,DAY,FLAG_TSUNAMI,I_D,LATITUDE,LONGITUDE,MONTH,REGION_CODE,TYPE,YEAR,REL_EQ,ANOMALY?
7262,21.0,tsu,28057,34.42,-119.7,8.0,100.0,tsu,1934.0,7260,1
7263,21.0,tsu,28056,32.71,-117.16,8.0,100.0,tsu,1934.0,7260,1
7264,21.0,tsu,2314,33.59,-117.92,8.0,100.0,tsu,1934.0,7260,1
7265,21.0,tsu,2315,34.008,-118.5,8.0,100.0,tsu,1934.0,7260,1
7266,21.0,tsu,2313,34.02,-118.68,8.0,100.0,tsu,1934.0,7260,1
7267,21.0,tsu,2310,33.58,-117.9,8.0,100.0,tsu,1934.0,7260,1
7268,21.0,tsu,2311,33.53,-117.77,8.0,100.0,tsu,1934.0,7260,1
7269,21.0,tsu,2312,33.75,-118.22,8.0,100.0,tsu,1934.0,7260,1
7270,27.0,,5740,  37.919,   40.211,11.0,140.0,eq,1934.0,7270,0
7271,30.0,Tsu,3537,  18.500, -105.500,11.0,150.0,eq,1934.0,7271,0
7272,30.0,tsu,11347,49.153,-125.913,11.0,100.0,tsu,1934.0,7271,3
7273,3.0,,5741,  15.000,  -89.000,12.0,100.0,eq,1934.0,7273,0
7274,4.0,Tsu,5742, -19.500,  -69.500,12.0,160.0,eq,1934.0,7274,0
7275,4.0,tsu,2316,-18.467,-70.333,12.0,100.0,tsu,1934.0,7274,3
7276,12.0,Tsu,9900,  -4.200,  152.200,12.0,170.0,eq,1934.0,7276,0
7277,12.0,tsu,25364,-4.2,152.2,12.0,170.0,tsu,1934.0,7276,0
7278,15.0,,5743,  37.919,   40.211,12.0,140.0,eq,1934.0,7278,0
7279,24.0,,3538,  38.200,  -20.600,12.0,130.0,eq,1934.0,7279,0
7280,31.0,,3539,  31.800, -115.500,12.0,150.0,eq,1934.0,7280,0
7281,4.0,,3540,  40.500,   27.500,1.0,140.0,eq,1935.0,7281,0
7282,25.0,,3541,  35.800,   25.000,2.0,130.0,eq,1935.0,7282,0
7283,5.0,,3542,  36.300,   53.300,3.0,140.0,eq,1935.0,7283,0
7284,11.0,,3544,  36.300,   53.500,4.0,140.0,eq,1935.0,7284,0
7285,21.0,,3546,  24.300,  120.800,4.0,30.0,eq,1935.0,7285,0
7286,28.0,,3547,  29.400,  102.300,4.0,30.0,eq,1935.0,7286,0
7287,1.0,,3549,  39.300,   40.600,5.0,140.0,eq,1935.0,7287,0
7288,4.0,,8009,  24.800,  120.800,5.0,30.0,eq,1935.0,7288,0
7289,30.0,Tsu,3550,  29.500,   66.800,5.0,60.0,eq,1935.0,7289,2
7290,7.0,,8008,  24.200,  120.500,6.0,30.0,eq,1935.0,7290,0
7291,11.0,,3554,  35.000,  138.000,7.0,30.0,eq,1935.0,7291,0
7292,16.0,,3555,  24.600,  120.800,7.0,30.0,eq,1935.0,7292,0
7293,19.0,Tsu,6102,  36.600,  141.400,7.0,30.0,eq,1935.0,7293,0
7294,19.0,tsu,12025,36.933,140.9,7.0,30.0,tsu,1935.0,7293,0
7295,7.0,,3556,   1.000,  -77.500,8.0,160.0,eq,1935.0,7295,0
7296,10.0,,3557,  42.900,   12.700,8.0,130.0,eq,1935.0,7296,0
7297,11.0,,3558,  43.000,  146.500,9.0,50.0,eq,1935.0,7297,0
7298,20.0,Tsu,3559,  -3.824,  141.416,9.0,170.0,eq,1935.0,7298,0
7299,20.0,tsu,2320,-3.142,142.35,9.0,170.0,tsu,1935.0,7298,0
7300,12.0,Tsu,6104,  39.900,  143.700,10.0,30.0,eq,1935.0,7300,0
7301,12.0,tsu,12029,38.9,141.6,10.0,30.0,tsu,1935.0,7300,0
7302,12.0,tsu,12030,38.433,141.45,10.0,30.0,tsu,1935.0,7300,0
7303,12.0,tsu,12031,38.567,141.45,10.0,30.0,tsu,1935.0,7300,0
7304,12.0,tsu,12027,36.933,140.9,10.0,30.0,tsu,1935.0,7300,0
7305,12.0,tsu,12028,38.417,141.267,10.0,30.0,tsu,1935.0,7300,0
7306,12.0,tsu,27758,38.3,141.5,10.0,30.0,tsu,1935.0,7300,0
7307,12.0,tsu,27757,39.65,141.983,10.0,30.0,tsu,1935.0,7300,0
7308,12.0,tsu,12026,40.533,141.533,10.0,30.0,tsu,1935.0,7300,0
7309,18.0,Tsu,6105,  40.700,  144.300,10.0,30.0,eq,1935.0,7309,0
7310,18.0,tsu,12032,40.533,141.533,10.0,30.0,tsu,1935.0,7309,0
7311,18.0,tsu,28424,39.64,141.955,10.0,30.0,tsu,1935.0,7309,0
7312,19.0,,3561,  46.600, -112.000,10.0,150.0,eq,1935.0,7312,0
7313,31.0,,3563,  46.600, -112.000,10.0,150.0,eq,1935.0,7313,0
7314,21.0,tsu,2328,19.733,-155.067,11.0,150.0,tsu,1935.0,7313,1
7315,25.0,Tsu,6106,   5.500,   94.000,11.0,170.0,eq,1935.0,7315,2
7316,14.0,,3564,  16.500,  -93.100,12.0,150.0,eq,1935.0,7316,0
7317,15.0,,3565,  -9.800,  161.000,12.0,170.0,eq,1935.0,7317,0
7318,18.0,Tsu,8010,  28.700,  103.600,12.0,30.0,eq,1935.0,7318,0
7319,18.0,tsu,15746,29.4,103.82,12.0,30.0,tsu,1935.0,7318,0
7320,28.0,Tsu,3567,       ,   98.250,12.0,170.0,eq,1935.0,7320,2
7321,9.0,,3568,   1.100,  -77.600,1.0,160.0,eq,1936.0,7321,0
7322,7.0,,3569,  35.400,  103.400,2.0,30.0,eq,1936.0,7322,0
7323,25.0,tsu,25360,-0.5329999999999999,166.9,2.0,170.0,tsu,1936.0,7322,1
7324,1.0,Tsu,3572,   4.500,  126.500,4.0,170.0,eq,1936.0,7324,2
7325,1.0,,3571,  22.500,  109.400,4.0,30.0,eq,1936.0,7325,0
7326,1.0,tsu,10085,3.583,125.51700000000001,4.0,170.0,tsu,1936.0,7325,1
7327,1.0,tsu,2329,3.8,126.8,4.0,170.0,tsu,1936.0,7325,1
7328,26.0,,3573,  28.600,  103.600,4.0,30.0,eq,1936.0,7328,0
7329,30.0,,3574,  55.000,  165.000,6.0,50.0,eq,1936.0,7329,0
7330,30.0,,3575,  33.000,   60.000,6.0,140.0,eq,1936.0,7330,0
7331,3.0,,3577,  35.200,  127.600,7.0,30.0,eq,1936.0,7331,0
7332,13.0,Tsu,6107, -24.500,  -70.000,7.0,160.0,eq,1936.0,7332,0
7333,13.0,tsu,2331,-36.6953,-73.1063,7.0,100.0,tsu,1936.0,7332,3
7334,13.0,tsu,2332,-25.4081,-70.4917,7.0,100.0,tsu,1936.0,7332,3
7335,13.0,tsu,2330,-23.65,-70.404,7.0,100.0,tsu,1936.0,7332,3
7336,1.0,,3578,  34.200,  105.700,8.0,30.0,eq,1936.0,7336,0
7337,14.0,,3579,   1.200,  -77.300,8.0,160.0,eq,1936.0,7337,0
7338,17.0,,3580,  26.600,  103.000,8.0,30.0,eq,1936.0,7338,0
7339,22.0,,3581,  22.300,  120.800,8.0,30.0,eq,1936.0,7339,0
7340,23.0,Tsu,3582,   6.100,   94.700,8.0,60.0,eq,1936.0,7340,2
7341,9.0,,3583,   3.500,   97.500,9.0,170.0,eq,1936.0,7341,0
7342,13.0,tsu,15678,61.83,6.91,9.0,120.0,tsu,1936.0,7341,1
7343,13.0,tsu,15677,61.83,6.91,9.0,120.0,tsu,1936.0,7341,1
7344,13.0,tsu,15680,61.87,6.851,9.0,120.0,tsu,1936.0,7341,1
7345,27.0,tsu,2333,58.64,-137.57,10.0,150.0,tsu,1936.0,7341,1
7346,2.0,Tsu,6108,  38.200,  142.200,11.0,30.0,eq,1936.0,7346,0
7347,2.0,tsu,12036,38.417,141.267,11.0,30.0,tsu,1936.0,7346,0
7348,2.0,tsu,12035,36.333,140.583,11.0,30.0,tsu,1936.0,7346,0
7349,2.0,tsu,2334,38.3,141.5,11.0,30.0,tsu,1936.0,7346,0
7350,2.0,tsu,12039,38.3,141.0,11.0,30.0,tsu,1936.0,7346,0
7351,2.0,tsu,2343,38.567,141.467,11.0,30.0,tsu,1936.0,7346,0
7352,2.0,tsu,12034,36.933,140.9,11.0,30.0,tsu,1936.0,7346,0
7353,2.0,tsu,12033,40.533,141.533,11.0,30.0,tsu,1936.0,7346,0
7354,2.0,tsu,12037,38.9,141.6,11.0,30.0,tsu,1936.0,7346,0
7355,2.0,tsu,12038,38.433,141.45,11.0,30.0,tsu,1936.0,7346,0
7356,2.0,tsu,2339,39.65,141.983,11.0,30.0,tsu,1936.0,7346,0
7357,11.0,,3584,  39.500,   74.200,11.0,40.0,eq,1936.0,7357,0
7358,13.0,Tsu,3585,  55.200,  164.000,11.0,50.0,eq,1936.0,7358,0
7359,13.0,tsu,10797,56.37,162.45,11.0,90.0,tsu,1936.0,7358,3
7360,19.0,,3586,  13.200,  -88.700,12.0,100.0,eq,1936.0,7360,0
7361,27.0,,3587,  34.400,  139.200,12.0,30.0,eq,1936.0,7361,0
7362,7.0,,3589,  35.500,   97.600,1.0,30.0,eq,1937.0,7362,0
7363,12.0,,3590,  12.600,  -87.200,1.0,100.0,eq,1937.0,7363,0
7364,10.0,,3591,  36.400,    7.500,2.0,15.0,eq,1937.0,7364,0
7365,21.0,,3592,  44.500,  149.400,2.0,50.0,eq,1937.0,7365,0
7366,16.0,,3594, -21.500, -177.000,4.0,170.0,eq,1937.0,7366,0
7367,28.0,Tsu,10010,  -4.271,  152.203,5.0,170.0,eq,1937.0,7367,0
7368,29.0,tsu,2345,-4.3,152.16,5.0,170.0,tsu,1937.0,7367,0
7369,29.0,tsu,29919,-4.248,152.183,5.0,170.0,tsu,1937.0,7367,0
7370,26.0,,3595,  18.800,  -97.500,7.0,150.0,eq,1937.0,7370,0
7371,31.0,,3596,  35.400,  115.100,7.0,30.0,eq,1937.0,7371,0
7372,20.0,Tsu,3598,  14.500,  121.500,8.0,170.0,eq,1937.0,7372,0
7373,20.0,tsu,16362,14.030999999999999,122.113,8.0,30.0,tsu,1937.0,7372,3
7374,20.0,tsu,16363,13.958,122.288,8.0,30.0,tsu,1937.0,7372,3
7375,15.0,,3599,  37.800,  112.500,9.0,30.0,eq,1937.0,7375,0
7376,21.0,Tsu,6109,  56.000,  162.500,9.0,50.0,eq,1937.0,7376,2
7377,27.0,,3600,  -9.400,  110.200,9.0,170.0,eq,1937.0,7377,0
7378,5.0,,3601,  17.300,  -99.300,10.0,150.0,eq,1937.0,7378,0
7379,6.0,Tsu,6550,  -3.000,  132.300,11.0,170.0,eq,1937.0,7379,0
7380,6.0,tsu,29537,-2.93,132.3,11.0,170.0,tsu,1937.0,7379,0
7381,14.0,,3602,  36.500,   70.500,11.0,40.0,eq,1937.0,7381,0
7382,8.0,,8011,  22.900,  121.200,12.0,30.0,eq,1937.0,7382,0
7383,23.0,,3603,  16.700,  -98.500,12.0,150.0,eq,1937.0,7383,0
7384,24.0,,3605, -10.500,  -76.500,12.0,160.0,eq,1937.0,7384,0
7385,26.0,,3607,  13.500,  -89.500,12.0,100.0,eq,1937.0,7385,0
7386,2.0,,3608,  16.100,  -98.300,1.0,150.0,eq,1938.0,7386,0
7387,28.0,tsu,16145,-1.65,29.15,1.0,10.0,tsu,1938.0,7386,1
7388,1.0,Tsu,3609,  -5.250,  130.500,2.0,170.0,eq,1938.0,7388,0
7389,1.0,tsu,29539,-4.529,129.9,2.0,170.0,tsu,1938.0,7388,0
7390,1.0,tsu,29538,-2.93,132.3,2.0,170.0,tsu,1938.0,7388,0
7391,1.0,tsu,29540,-5.525,132.31,2.0,170.0,tsu,1938.0,7388,0
7392,1.0,tsu,29541,-5.65,132.745,2.0,170.0,tsu,1938.0,7388,0
7393,1.0,tsu,29542,-5.66,132.98,2.0,170.0,tsu,1938.0,7388,0
7394,4.0,,3611,   5.100,  -75.500,2.0,160.0,eq,1938.0,7394,0
7395,13.0,Tsu,6643,  -3.000,  132.300,2.0,170.0,eq,1938.0,7395,0
7396,13.0,tsu,29543,-2.93,132.3,2.0,170.0,tsu,1938.0,7395,0
7397,6.0,Tsu,6110,  -5.100,  153.100,3.0,170.0,eq,1938.0,7397,0
7398,6.0,tsu,2346,21.3067,-157.86700000000002,3.0,150.0,tsu,1938.0,7397,3
7399,22.0,Tsu,10022,  52.200, -131.900,3.0,150.0,eq,1938.0,7399,2
7400,19.0,,3614,  39.400,   33.800,4.0,140.0,eq,1938.0,7400,0
7401,25.0,,3615,  12.200,  -86.900,4.0,100.0,eq,1938.0,7401,0
7402,6.0,,3616,  12.300,  -86.900,5.0,100.0,eq,1938.0,7402,0
7403,12.0,Tsu,3617,  -6.000,  147.800,5.0,170.0,eq,1938.0,7403,0
7404,13.0,tsu,2348,-7.04,147.05,5.0,170.0,tsu,1938.0,7403,0
7405,14.0,,3618,  21.700,   99.500,5.0,30.0,eq,1938.0,7405,0
7406,19.0,Tsu,3619,  -1.000,  120.000,5.0,170.0,eq,1938.0,7406,0
7407,19.0,tsu,2352,-0.38,120.02,5.0,170.0,tsu,1938.0,7406,0
7408,19.0,tsu,2350,-0.7912,119.8733,5.0,170.0,tsu,1938.0,7406,0
7409,19.0,tsu,2349,34.008,-118.5,5.0,100.0,tsu,1938.0,7406,3
7410,19.0,tsu,2353,-0.83,120.22,5.0,170.0,tsu,1938.0,7406,0
7411,19.0,tsu,2351,-0.02,120.17,5.0,170.0,tsu,1938.0,7406,0
7412,19.0,tsu,2354,-0.4526,120.0659,5.0,170.0,tsu,1938.0,7406,0
7413,23.0,Tsu,6586,  36.700,  141.400,5.0,30.0,eq,1938.0,7413,0
7414,23.0,tsu,12043,38.266999999999996,141.033,5.0,30.0,tsu,1938.0,7413,0
7415,23.0,tsu,12045,38.433,141.45,5.0,30.0,tsu,1938.0,7413,0
7416,23.0,tsu,12044,38.417,141.267,5.0,30.0,tsu,1938.0,7413,0
7417,23.0,tsu,12041,35.75,140.86700000000002,5.0,30.0,tsu,1938.0,7413,0
7418,23.0,tsu,12046,38.567,141.45,5.0,30.0,tsu,1938.0,7413,0
7419,23.0,tsu,12042,36.933,140.9,5.0,30.0,tsu,1938.0,7413,0
7420,23.0,tsu,12040,40.533,141.533,5.0,30.0,tsu,1938.0,7413,0
7421,28.0,Tsu,6321,  43.600,  144.300,5.0,30.0,eq,1938.0,7421,0
7422,28.0,tsu,12047,43.75,144.667,5.0,30.0,tsu,1938.0,7421,0
7423,28.0,tsu,2362,43.6,144.3,5.0,30.0,tsu,1938.0,7421,0
7424,10.0,Tsu,3621,  25.208,  125.115,6.0,30.0,eq,1938.0,7424,0
7425,10.0,tsu,12048,24.8,125.28299999999999,6.0,30.0,tsu,1938.0,7424,0
7426,28.0,,3622,  18.200,  -99.500,6.0,150.0,eq,1938.0,7426,0
7427,10.0,,3624,   -.300,  -78.400,8.0,160.0,eq,1938.0,7427,0
7428,21.0,tsu,7046,39.95,-74.12,9.0,150.0,tsu,1938.0,7427,1
7429,5.0,Tsu,3626,  37.100,  141.700,11.0,30.0,eq,1938.0,7429,2
7430,5.0,Tsu,3627,  37.200,  141.700,11.0,30.0,eq,1938.0,7430,0
7431,5.0,tsu,27760,42.35,140.95,11.0,30.0,tsu,1938.0,7430,0
7432,5.0,tsu,27761,42.9756,144.3714,11.0,30.0,tsu,1938.0,7430,0
7433,5.0,tsu,12066,38.417,141.267,11.0,30.0,tsu,1938.0,7430,0
7434,5.0,tsu,2370,41.7187,140.7247,11.0,30.0,tsu,1938.0,7430,0
7435,5.0,tsu,27765,38.3,141.0,11.0,30.0,tsu,1938.0,7430,0
7436,5.0,tsu,12069,38.567,141.45,11.0,30.0,tsu,1938.0,7430,0
7437,5.0,tsu,27762,41.7187,140.7247,11.0,30.0,tsu,1938.0,7430,0
7438,5.0,tsu,27763,39.65,141.983,11.0,30.0,tsu,1938.0,7430,0
7439,5.0,tsu,27764,38.3,141.5,11.0,30.0,tsu,1938.0,7430,0
7440,5.0,tsu,12050,35.75,140.86700000000002,11.0,30.0,tsu,1938.0,7430,0
7441,5.0,tsu,12049,40.533,141.533,11.0,30.0,tsu,1938.0,7430,0
7442,5.0,tsu,12061,38.567,141.45,11.0,30.0,tsu,1938.0,7430,0
7443,5.0,tsu,12062,40.533,141.533,11.0,30.0,tsu,1938.0,7430,0
7444,5.0,tsu,12063,35.75,140.86700000000002,11.0,30.0,tsu,1938.0,7430,0
7445,5.0,tsu,12064,36.933,140.9,11.0,30.0,tsu,1938.0,7430,0
7446,5.0,tsu,12065,38.266999999999996,141.033,11.0,30.0,tsu,1938.0,7430,0
7447,5.0,tsu,12067,38.9,141.6,11.0,30.0,tsu,1938.0,7430,0
7448,5.0,tsu,12068,38.3,141.0,11.0,30.0,tsu,1938.0,7430,0
7449,5.0,tsu,12051,36.933,140.9,11.0,30.0,tsu,1938.0,7430,0
7450,5.0,tsu,12052,41.783,140.733,11.0,30.0,tsu,1938.0,7430,0
7451,5.0,tsu,12053,36.333,140.583,11.0,30.0,tsu,1938.0,7430,0
7452,5.0,tsu,12054,36.333,140.583,11.0,30.0,tsu,1938.0,7430,0
7453,5.0,tsu,12055,39.65,141.983,11.0,30.0,tsu,1938.0,7430,0
7454,5.0,tsu,12056,38.3,141.5,11.0,30.0,tsu,1938.0,7430,0
7455,5.0,tsu,12058,38.417,141.267,11.0,30.0,tsu,1938.0,7430,0
7456,5.0,tsu,12059,38.9,141.6,11.0,30.0,tsu,1938.0,7430,0
7457,5.0,tsu,12060,38.3,141.0,11.0,30.0,tsu,1938.0,7430,0
7458,5.0,tsu,12057,38.266999999999996,141.033,11.0,30.0,tsu,1938.0,7430,0
7459,5.0,tsu,27759,38.3,141.0,11.0,30.0,tsu,1938.0,7430,0
7460,6.0,Tsu,3628,  37.500,  142.200,11.0,30.0,eq,1938.0,7460,2
7461,6.0,Tsu,9844,  37.000,  141.700,11.0,30.0,eq,1938.0,7461,0
7462,6.0,tsu,12083,38.567,141.45,11.0,30.0,tsu,1938.0,7461,0
7463,6.0,tsu,12078,38.266999999999996,141.033,11.0,30.0,tsu,1938.0,7461,0
7464,6.0,tsu,12079,38.417,141.267,11.0,30.0,tsu,1938.0,7461,0
7465,6.0,tsu,12081,38.433,141.45,11.0,30.0,tsu,1938.0,7461,0
7466,6.0,tsu,12077,38.3,141.5,11.0,30.0,tsu,1938.0,7461,0
