	I_D	FLAG_TSUNAMI	YEAR	MONTH	DAY	HOUR	MINUTE	SECOND	FOCAL_DEPTH	EQ_PRIMARY	EQ_MAG_MW	EQ_MAG_MS	EQ_MAG_MB	EQ_MAG_ML	EQ_MAG_MFA	EQ_MAG_UNK	INTENSITY	COUNTRY	STATE	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DEATHS	DEATHS_DESCRIPTION	MISSING	MISSING_DESCRIPTION	INJURIES	INJURIES_DESCRIPTION	DAMAGE_MILLIONS_DOLLARS	DAMAGE_DESCRIPTION	HOUSES_DESTROYED	HOUSES_DESTROYED_DESCRIPTION	HOUSES_DAMAGED	HOUSES_DAMAGED_DESCRIPTION	TOTAL_DEATHS	TOTAL_DEATHS_DESCRIPTION	TOTAL_MISSING	TOTAL_MISSING_DESCRIPTION	TOTAL_INJURIES	TOTAL_INJURIES_DESCRIPTION	TOTAL_DAMAGE_MILLIONS_DOLLARS	TOTAL_DAMAGE_DESCRIPTION	TOTAL_HOUSES_DESTROYED	TOTAL_HOUSES_DESTROYED_DESCRIPTION	TOTAL_HOUSES_DAMAGED	TOTAL_HOUSES_DAMAGED_DESCRIPTION	COORDS
1001	8202		1679	9.0	21.0													YEMEN		YEMEN:  AL MUKHA	  13.300	   43.300	60.0								1.0												1.0					('  13.300', '   43.300')
1002	7961		1679	12.0	16.0					5.0		5.0					7.0	CHINA		CHINA:  JIANGSU PROVINCE	  31.400	  119.500	30.0		1.0						1.0		1.0				1.0						1.0		1.0			('  31.400', '  119.500')
1003	1088		1680	9.0	9.0					6.8		6.8					9.0	CHINA		CHINA:  YUNNAN PROVINCE	  25.000	  101.500	30.0	2700.0	4.0						3.0		3.0			2700.0	4.0						3.0		3.0			('  25.000', '  101.500')
1004	10076	Tsu	1680	9.0	28.0													JAPAN		JAPAN:  TOTOMI-NADA	  34.600	  137.600	30.0														3.0								3.0			('  34.600', '  137.600')
1005	1089		1680	10.0	9.0	7.0	30.0	    									9.0	SPAIN		SPAIN:  MALAGA	  36.500	   -4.400	130.0	70.0	2.0						3.0																	('  36.500', '   -4.400')
1006	1090	Tsu	1681	3.0	10.0					7.5		7.5					10.0	CHILE		CHILE	 -18.500	  -70.350	160.0																									(' -18.500', '  -70.350')
1007	5987	Tsu	1681	6.0	12.0													SOUTH KOREA		SOUTH KOREA:  YANGYANG, SANCHOK	  37.500	  129.500	30.0																									('  37.500', '  129.500')
1008	9892	Tsu	1681	12.0	11.0													INDONESIA		INDONESIA:  SUMATRA:  MENTAWAI ISLANDS			60.0																									(nan, nan)
1009	1093		1682	5.0	12.0			    									9.0	FRANCE		FRANCE:  REMIREMONT,FOUGEROLLES,FAUCOGNEY	  48.000	    6.500	120.0								2.0																	('  48.000', '    6.500')
1010	1092		1682					    										CUBA		CUBA:  SANTIAGO DE CUBA	  20.000	  -75.500	90.0								2.0																	('  20.000', '  -75.500')
1011	1091		1682					    										MEXICO		MEXICO:  OAXACA,MEXICO CITY	  17.000	  -96.300	150.0								3.0																	('  17.000', '  -96.300')
1012	1095		1683	11.0	22.0					7.0		7.0					9.0	CHINA		CHINA:  SHANXI PROVINCE	  38.700	  112.700	30.0	1001.0	4.0						4.0		4.0			1001.0	4.0						4.0		4.0			('  38.700', '  112.700')
1013	1096		1683	11.0	27.0													IRAN		IRAN:  LAR-BIRIZ-BANARUD	  27.700	   54.300	140.0								3.0																	('  27.700', '   54.300')
1014	1094		1683					    										ARMENIA		ARMENIA:  JEREVAN (ERIVAN)	  40.100	   44.300	40.0								3.0																	('  40.100', '   44.300')
1015	1097		1684					    										DOMINICAN REPUBLIC		DOMINICAN REPUBLIC:  SANTO DOMINGO,AZUA	  19.000	  -71.000	90.0								3.0																	('  19.000', '  -71.000')
1016	1098		1687	2.0	19.0	13.0		    										JAMAICA		JAMAICA	  18.300	  -77.500	90.0								2.0																	('  18.300', '  -77.500')
1017	1099		1687	4.0				    										IRAN		IRAN:  MASHHAD	  36.200	   59.400	140.0								3.0																	('  36.200', '   59.400')
1018	5988	Tsu	1687	7.0	12.0					7.5		7.5					8.0	CHILE		CHILE:  SANTIAGO	 -32.800	  -70.700	160.0		1.0						1.0		1.0				1.0						1.0		1.0			(' -32.800', '  -70.700')
1019	1101	Tsu	1687	10.0	20.0	10.0	30.0		30.0	8.5		8.5					10.0	PERU		PERU:  LIMA	 -13.500	  -76.500	160.0	5000.0	4.0						3.0					5000.0	4.0						3.0					(' -13.500', '  -76.500')
1020	1106		1687	11.0	22.0			    		7.3						7.3		ECUADOR		ECUADOR	  -1.300	  -78.600	160.0								2.0																	('  -1.300', '  -78.600')
1021	1108		1688	1.0													10.0	ITALY		ITALY:  PISTICCI	  40.380	   16.550	130.0	2000.0	4.0						3.0					2000.0	4.0						3.0					('  40.380', '   16.550')
1022	1109		1688	2.0	19.0			    										JAMAICA		JAMAICA:  PORT ROYAL	  17.917	  -76.867	90.0								2.0																	('  17.917', '  -76.867')
1023	6012	Tsu	1688	3.0	1.0			    										JAMAICA		JAMAICA: PORT ROYAL	  17.600	  -76.500	90.0																									('  17.600', '  -76.500')
1024	1110		1688	4.0	11.0	11.0											10.0	ITALY		ITALY:  COTIGNOLA, BAGNACAVALLO	  44.400	   12.000	130.0		3.0						3.0						3.0						3.0					('  44.400', '   12.000')
1025	1111		1688	5.0				    										PAKISTAN		PAKISTAN:  DELTA OF THE INDUS	  24.000	   68.000	60.0								3.0																	('  24.000', '   68.000')
1026	1112		1688	6.0	5.0	13.0	15.0										11.0	ITALY		ITALY:  BENEVENTO	  41.170	   14.750	130.0	3311.0	4.0						3.0		3.0			3311.0	4.0						3.0		3.0			('  41.170', '   14.750')
1027	1113		1688	6.0	14.0					6.3		6.3					8.0	CHINA		CHINA:  YUNNAN PROVINCE	  26.500	   99.900	30.0	190.0	3.0						2.0		3.0			190.0	3.0						2.0		3.0			('  26.500', '   99.900')
1028	1115	Tsu	1688	7.0	10.0	11.0	45.0			7.0		7.0					10.0	TURKEY		TURKEY:  IZMIR	  38.400	   26.900	140.0	16000.0	4.0						3.0		3.0		3.0	16000.0	4.0						3.0		3.0			('  38.400', '   26.900')
1029	1116		1688	7.0	12.0			    		7.5						7.5		GREECE		GREECE:  AEGEAN SEA	  38.400	   26.900	130.0																									('  38.400', '   26.900')
1030	1107		1688						15.0	5.3		5.3					7.0	RUSSIA		RUSSIA:  TERSK	  43.700	   44.700	40.0								2.0												1.0					('  43.700', '   44.700')
1031	1117		1689	3.0				    	5.0	6.8						6.8	10.0	ECUADOR		ECUADOR:  TIXAN	  -2.200	  -78.900	160.0																									('  -2.200', '  -78.900')
1032	1118		1689	12.0	22.0			    									9.0	AUSTRIA		AUSTRIA:  INNSBRUCK; GERMANY:  AUGSBURG	  47.700	   10.900	120.0	19.0	1.0																							('  47.700', '   10.900')
1033	1119	Tsu	1690	4.0	16.0					8.0		8.0					9.0	ANTIGUA AND BARBUDA		ANTIGUA; SAINT KITTS AND NEVIS	  17.500	  -61.500	90.0		2.0						3.0																	('  17.500', '  -61.500')
1034	1121		1690	12.0	4.0												10.0	AUSTRIA		AUSTRIA:  CARINTHIE	  46.600	   13.800	130.0	20.0	1.0						3.0																	('  46.600', '   13.800')
1035	1122		1691					    										DOMINICAN REPUBLIC		DOMINICAN REPUBLIC:  AZUA	  18.300	  -70.400	90.0								3.0																	('  18.300', '  -70.400')
1036	1126	Tsu	1692	6.0	7.0			    	10.0									JAMAICA		JAMAICA:  PORT ROYAL	  17.800	  -76.700	90.0	1000.0	4.0						3.0					3000.0	4.0						3.0					('  17.800', '  -76.700')
1037	1127		1692	9.0	13.0	11.0		    		7.0						7.0	9.0	ARGENTINA		ARGENTINA:  SANTIAGO, ESTECO, RIO DE LAS PIEDRAS	 -25.400	  -64.800	160.0								3.0																	(' -25.400', '  -64.800')
1038	1124		1692					    										ARMENIA		ARMENIA:  JEREVAN (ERIVAN)	  40.100	   44.300	40.0								3.0																	('  40.100', '   44.300')
1039	1129	Tsu	1693	1.0	9.0	21.0				6.0		6.0					11.0	ITALY		ITALY:  SICILY, CALABRIA, CATANIA	  37.333	   15.167	130.0	60000.0	4.0						4.0	972.0	3.0			60000.0	3.0						4.0	972.0	3.0			('  37.333', '   15.167')
1040	1128		1693					    										CUBA		CUBA:  HAVANA	  23.100	  -82.400	90.0								2.0																	('  23.100', '  -82.400')
1041	10180	Tsu	1694	4.0						5.5		5.5					7.0	TAIWAN		TAIWAN:  TAIBEI (TAIPEI)	  25.000	  121.500	30.0																									('  25.000', '  121.500')
1042	1133		1694	6.0	19.0													JAPAN		JAPAN:  UGO	  40.000	  139.500	30.0	394.0	3.0						3.0	2760.0	4.0			394.0	3.0						3.0	2760.0	4.0			('  40.000', '  139.500')
1043	1134		1694	9.0	8.0	10.0	45.0	    									10.0	ITALY		ITALY:  CALITRI	  40.700	   15.700	130.0	4057.0	4.0						3.0																	('  40.700', '   15.700')
1044	1136		1695	2.0	25.0	12.0	30.0	    		6.2						6.2		ITALY		ITALY:  ASOLO,TREVISO	  45.400	   12.200	130.0								4.0																	('  45.400', '   12.200')
1045	1138		1695	5.0	18.0					8.0		8.0					10.0	CHINA		CHINA:  SHANXI PROVINCE:  LINFEN	  36.000	  111.500	30.0	20000.0	4.0						4.0		4.0			20000.0	4.0						4.0		4.0			('  36.000', '  111.500')
1046	1139		1695	6.0	11.0												9.0	ITALY		ITALY:  BAGNOREGIO	  42.500	   12.100	130.0	31.0	1.0						2.0																	('  42.500', '   12.100')
1047	1141		1696	5.0				    										IRAN		IRAN:  ST THADDEUS	  39.300	   44.600	140.0								2.0																	('  39.300', '   44.600')
1048	1142		1696	9.0	4.0			    									10.0	GREECE		GREECE:  S	  37.800	   21.000	130.0																									('  37.800', '   21.000')
1049	1143		1697	2.0	25.0													MEXICO		MEXICO:  MEXICO CITY,ACAPULCO	  16.700	  -99.200	150.0								3.0																	('  16.700', '  -99.200')
1050	1144		1698	6.0	20.0	6.0				7.7						7.7	10.0	ECUADOR		ECUADOR:  TUNGURAHUA,COTOPAXI,CHIMBORAZO	  -1.200	  -78.700	160.0		3.0																							('  -1.200', '  -78.700')
1051	1146		1698	7.0	19.0			    										ECUADOR		ECUADOR:  AMBATO,CARGUAYRAZO	  -1.300	  -78.700	160.0	1000.0	3.0						3.0																	('  -1.300', '  -78.700')
1052	5989	Tsu	1698	12.0	22.0					6.4		6.4						JAPAN		SEIKAIDO-NANKAIDO	  33.300	  131.700	30.0																									('  33.300', '  131.700')
1053	1148		1699	2.0	11.0			    	6.0	5.0						5.0	8.0	SLOVENIA		BALKANS NW:  SLOVENIA:  LJUBLJANA	  45.600	   15.300	130.0		2.0						3.0																	('  45.600', '   15.300')
1054	1149		1699	7.0	14.0	9.0			40.0	7.8						7.8	7.0	PERU		PERU:  LIMA	 -12.100	  -76.600	160.0								3.0																	(' -12.100', '  -76.600')
1055	1147		1699					    										PHILIPPINES		PHILIPPINES:  MANILA	  14.400	  120.600	170.0								3.0																	('  14.400', '  120.600')
1056	9954	Tsu	1700	1.0	27.0	5.0	0.0			9.0		9.0						USA	OR	CASCADIA SUBDUCTION ZONE	  45.000	 -125.000	150.0														1.0						3.0					('  45.000', ' -125.000')
1057	6997	Tsu	1700	4.0	16.0					7.0		7.0						JAPAN		JAPAN:   TSUSHIMA, NAGASAKI PREFECTURE	  34.200	  129.300	30.0													1000.0	3.0						3.0		3.0			('  34.200', '  129.300')
1058	5990	Tsu	1700	9.0	12.0					6.5		6.5						SOUTH KOREA		SOUTH KOREA:  CHUNGCHONG	  36.500	  126.500	30.0																									('  36.500', '  126.500')
1059	1151		1701	11.0	9.0			    										HAITI		HAITI:  LEOGANE,PETIT GOAVE	  18.300	  -72.400	90.0								2.0																	('  18.300', '  -72.400')
1060	1152		1701	12.0	21.0			    										MEXICO		MEXICO:  OAXACA	  16.500	  -97.000	150.0								3.0																	('  16.500', '  -97.000')
1061	1153		1702	3.0	14.0			    									10.0	ITALY		ITALY:  BENEVENTO	  41.100	   14.500	130.0	150.0	3.0						2.0																	('  41.100', '   14.500')
1062	1154		1702	9.0				    										MARTINIQUE		MARTINIQUE	  14.400	  -61.000	90.0								2.0																	('  14.400', '  -61.000')
1063	1157		1703	1.0	14.0												11.0	ITALY		ITALY:  CENTRAL APENNINO, NORCIA, L'AQUILA, PERUGIA	  42.780	   13.100	130.0	40000.0	4.0						4.0		4.0			40000.0	4.0						4.0		4.0			('  42.780', '   13.100')
1064	1161	Tsu	1703	2.0	2.0	1.0	11.0	  5.0		6.7		6.7					11.0	ITALY		ITALY:  L'AQUILA (AQUILA)	  42.467	   13.200	130.0	10000.0	4.0						3.0		3.0			10000.0	4.0						3.0		3.0			('  42.467', '   13.200')
1065	1162		1703	5.0	17.0			    										IRAN		IRAN:  QESHM ISLAND (QISHM ISLAND)	  26.600	   56.200	140.0								3.0																	('  26.600', '   56.200')
1066	9996	Tsu	1703	7.0	2.0					3.2		3.2					4.0	ITALY		ITALY:  GENOA, CARMAGNOLE	  44.400	    8.917	130.0																									('  44.400', '    8.917')
1067	1163	Tsu	1703	12.0	30.0	17.0				8.2		8.2				8.2		JAPAN		JAPAN:  OFF SW BOSO PENINSULA	  35.000	  140.000	30.0	5233.0	4.0						4.0	20162.0	4.0			5233.0	4.0						4.0	20162.0	4.0			('  35.000', '  140.000')
1068	1155		1703					    										IRAN		IRAN:  HENGAM ISLAND,KISH ISLAND	  26.400	   55.500	140.0								3.0																	('  26.400', '   55.500')
1069	1166		1704	5.0	27.0													JAPAN		JAPAN:  N OF NOSIRO	  41.000	  139.500	30.0	58.0	2.0						3.0	1314.0	4.0			58.0	2.0						3.0	1314.0	4.0			('  41.000', '  139.500')
1070	1167		1704	9.0	18.0					5.5		5.5					7.0	CHINA		CHINA:  HEBEI PROVINCE:  DONGGUANG, CANGXIAN	  38.000	  116.500	30.0		3.0						2.0		2.0				3.0						2.0		2.0			('  38.000', '  116.500')
1071	7920		1704	9.0	28.0					6.0		6.0					8.0	CHINA		CHINA:  SHAANXI PROVINCE:  LONGXIAN	  34.900	  106.800	30.0		4.0						3.0		3.0				4.0						3.0		3.0			('  34.900', '  106.800')
1072	1168		1704	11.0	11.0												10.0	GREECE		GREECE	  38.800	   20.800	130.0																									('  38.800', '   20.800')
1073	1169	Tsu	1705	11.0	26.0													CHILE		CHILE:  CHILE:  ARICA	 -18.600	  -70.200	160.0																				2.0					(' -18.600', '  -70.200')
1074	1170		1706	4.0	20.0			    									10.0	ICELAND		ICELAND:  SELFOSS	  63.900	  -21.200	120.0								3.0																	('  63.900', '  -21.200')
1075	1172		1706	11.0	3.0												10.0	ITALY		ITALY:  SULMONA TO CAMPOBASSO,  ABRUZZI	  41.600	   14.600	130.0	1000.0	3.0						3.0																	('  41.600', '   14.600')
1076	1174		1707	9.0	17.0	16.0	48.0		10.0	5.8						5.8	10.0	PERU		PERU:  CUZCO	 -13.000	  -72.000	160.0	160.0	3.0																							(' -13.000', '  -72.000')
1077	1176	Tsu	1707	10.0	28.0	4.0				8.4		8.4						JAPAN		JAPAN:  ENSHUNADA	  34.100	  137.800	30.0													2000.0	4.0						3.0	10000.0	4.0			('  34.100', '  137.800')
1078	1178	Tsu	1707	10.0	28.0	5.0				8.4		8.4						JAPAN		JAPAN:  NANKAIDO	  33.200	  134.800	30.0	5000.0	4.0						4.0	59000.0	4.0			5000.0	4.0						4.0	77000.0	4.0			('  33.200', '  134.800')
1079	1173		1707					    										TURKEY		TURKEY:  KARS	  40.400	   43.000	140.0		3.0						3.0																	('  40.400', '   43.000')
1080	6880		1707															EL SALVADOR		EL SALVADOR:  SAN SALVADOR			100.0		3.0						4.0						3.0						4.0					(nan, nan)
1081	5992	Tsu	1708	2.0	13.0					7.0		7.0						JAPAN		TOKAIDO, JAPAN	  34.000	  137.000	30.0																				1.0					('  34.000', '  137.000')
1082	1179		1708	8.0	14.0			    									9.0	FRANCE		FRANCE:  MANOSQUE	  43.800	    5.800	120.0								2.0																	('  43.800', '    5.800')
1083	5993	Tsu	1708	11.0	28.0													INDONESIA		INDONESIA:  BANDA SEA	  -3.690	  128.150	170.0																									('  -3.690', '  128.150')
1084	1180		1709	10.0	14.0					7.5		7.5					10.0	CHINA		CHINA:  NINGXIA	  37.400	  105.300	30.0	2032.0	4.0						4.0		4.0			2032.0	4.0						4.0		4.0			('  37.400', '  105.300')
1085	5994	Tsu	1710	3.0	6.0													INDONESIA		INDONESIA:  BANDANEIRA	  -4.530	  129.900	170.0								3.0				3.0								3.0				3.0	('  -4.530', '  129.900')
1086	8100	Tsu	1710	4.0	16.0					5.5		5.5					7.0	CHINA		CHINA:  HUNAN PROVINCE	  27.800	  111.300	30.0								2.0		3.0										2.0		3.0			('  27.800', '  111.300')
1087	1181		1711	3.0	19.0			    										JAPAN		JAPAN:  MIMASAKA	  35.500	  133.000	30.0	4.0	1.0						2.0																	('  35.500', '  133.000')
1088	1182		1711	8.0	16.0													MEXICO		MEXICO:  MEXICO CITY, COLIMA, GUADALAJARA	  19.200	 -103.700	150.0		2.0						3.0						2.0						3.0					('  19.200', ' -103.700')
1089	6021	Tsu	1711	9.0	5.0					7.0		7.0						INDONESIA		INDONESIA:  BANDA SEA	  -4.000	  129.000	170.0													2.0	1.0						1.0	2.0	1.0			('  -4.000', '  129.000')
1090	1184		1711	10.0	6.0			    									8.0	FRANCE		FRANCE:  MONCONTOUR,LOUDUN	  47.000	     .100	120.0								3.0																	('  47.000', '     .100')
1091	5995	Tsu	1711	12.0	20.0					6.7		6.7						JAPAN		SEIONAIKAI, JAPAN	  34.300	  134.000	30.0	1000.0	3.0						3.0	1713.0	4.0			1000.0	3.0						3.0	1713.0	4.0			('  34.300', '  134.000')
1092	1185		1713	2.0	26.0					6.8		6.8					9.0	CHINA		CHINA:  YUNNAN PROVINCE:  S OF XUNDIAN	  25.400	  103.200	30.0	2100.0	4.0						4.0		4.0			2100.0	4.0						4.0		4.0			('  25.400', '  103.200')
1093	1186		1713	9.0	4.0					6.5		6.5					8.0	CHINA		CHINA:  SICHUAN PROVINCE:  DIEXI, MAOXIAN	  32.000	  103.700	30.0		3.0						1.0		1.0				3.0						1.0		1.0			('  32.000', '  103.700')
1094	1187		1714	4.0	28.0													JAPAN		JAPAN:  OOMATI	  36.500	  138.000	30.0	56.0	2.0						1.0	300.0	3.0			56.0	2.0						1.0	300.0	3.0			('  36.500', '  138.000')
1095	1188		1714	5.0	5.0			    										MEXICO		MEXICO:  OAXACA	  17.000	  -96.300	150.0								3.0																	('  17.000', '  -96.300')
1096	1189		1714	7.0	27.0					6.3		6.3					8.0	GREECE		GREECE:  PATRAS	  38.200	   21.700	130.0								2.0		3.0										2.0		3.0			('  38.200', '   21.700')
1097	7706	Tsu	1714	8.0	4.0													MYANMAR (BURMA)		MYNAMAR (BURMA):  AVA (INNWA)	  21.850	   95.967	60.0																									('  21.850', '   95.967')
1098	1190		1714	9.0	3.0												6.0	GREECE		GREECE:  PATRAS	  38.250	   21.730	130.0								1.0		1.0										1.0		1.0			('  38.250', '   21.730')
1099	1192		1715	3.0	8.0					6.6		6.6						TURKEY		TURKEY:  MAHMATAN, VAN	  38.700	   43.900	140.0		3.0						3.0		3.0		3.0		3.0						3.0		3.0			('  38.700', '   43.900')
1100	5996	Tsu	1715	8.0	23.0	0.0			80.0	7.5		7.5					7.0	PERU		PERU:  MOQUEGUA, AREQUIPA; CHILE:  ARICA	 -17.300	  -70.800	160.0		1.0						1.0		1.0				1.0						1.0		1.0			(' -17.300', '  -70.800')
1101	6032	Tsu	1715	12.0	29.0					6.6		6.6						JAPAN		SEIKAIDO, JAPAN	  33.300	  131.700	30.0																									('  33.300', '  131.700')
1102	1191		1715					    										TURKEY		TURKEY:  VAN,ERCIS	  38.300	   43.200	140.0								2.0																	('  38.300', '   43.200')
1103	1197		1716	2.0	3.0													ALGERIA		ALGERIA:  ALGIERS	  36.800	    3.000	15.0								1.0												1.0					('  36.800', '    3.000')
1104	1198		1716	2.0	6.0				40.0	8.8						8.8	9.0	PERU		PERU:  PUEBLO DE TORATA IN TACNA	 -17.200	  -71.200	160.0		3.0						1.0																	(' -17.200', '  -71.200')
1105	1201		1716	2.0	11.0	1.0			50.0	8.6						8.6	10.0	PERU		PERU	 -13.700	  -76.000	160.0																									(' -13.700', '  -76.000')
1106	1202		1716	2.0	16.0													MEXICO		MEXICO:  BAJA CALIFORNIA	  29.000	 -114.000	150.0								3.0																	('  29.000', ' -114.000')
1107	1203		1716	5.0														ALGERIA		ALGERIA:  ALGIERS	  36.800	    3.000	15.0	20000.0	4.0						4.0					20000.0	4.0						4.0					('  36.800', '    3.000')
1108	1205	Tsu	1716	9.0	24.0												7.0	PHILIPPINES		PHILIPPINES:  TAAL, MANILA, RIZAL, LAGUNA, CAVITE	  14.002	  120.993	170.0								3.0		3.0				1.0						3.0		3.0			('  14.002', '  120.993')
1109	1196		1716						30.0	7.5		7.5				7.5	9.0	CHINA		CHINA:  S XINJIANG:  AKSU, BALKHASH	  41.200	   80.300	40.0								3.0												3.0					('  41.200', '   80.300')
1110	1207		1717	5.0	13.0			    		7.6						7.6		JAPAN		JAPAN:  HANAMAKI	  39.000	  142.700	30.0																									('  39.000', '  142.700')
1111	1208		1717	7.0	28.0			    									10.0	CROATIA		BALKANS NW:  CROATIA	  44.100	   15.200	130.0																									('  44.100', '   15.200')
1112	1206		1717					    										USA TERRITORY	PR	PUERTO RICO:  ARECIBO	  18.300	  -66.400	90.0								3.0																	('  18.300', '  -66.400')
1113	1210		1718	6.0	19.0					7.5		7.5					10.0	CHINA		CHINA:  GANSU PROVINCE	  35.000	  105.200	30.0	73000.0	4.0						4.0		4.0			73000.0	4.0						4.0		4.0			('  35.000', '  105.200')
1114	1212		1719	5.0	25.0			    									10.0	TURKEY		TURKEY	  40.800	   29.400	140.0																									('  40.800', '   29.400')
1115	1211		1719					    										MOROCCO		MOROCCO:  MARRAKECH	  31.400	   -8.000	15.0								3.0																	('  31.400', '   -8.000')
1116	6881		1719															EL SALVADOR		EL SALVADOR:  SAN SALVADOR			100.0		3.0						4.0						3.0						4.0					(nan, nan)
1117	1213		1720	7.0	12.0					6.8		6.8					9.0	CHINA		CHINA:  HEBEI PROVINCE	  40.400	  115.500	30.0		3.0						2.0		2.0				2.0						2.0		2.0			('  40.400', '  115.500')
1118	1215		1720	7.0	15.0													INDIA		INDIA:  DELHI	  29.000	   77.500	60.0		3.0						2.0																	('  29.000', '   77.500')
1119	1216		1720	8.0	12.0			    									10.0	AZORES (PORTUGAL)		AZORES:  SAO MIGUEL (SAN MIGUEL)	  38.218	  -26.635	130.0																									('  38.218', '  -26.635')
1120	7962		1720	10.0	31.0					5.5		5.5					7.0	TAIWAN		TAIWAN:  TAINAN	  20.300	  120.300	30.0		3.0						1.0		1.0				3.0						1.0		1.0			('  20.300', '  120.300')
1121	1218		1720	12.0	8.0			    									10.0	AZORES (PORTUGAL)		AZORES:  ATLANTIC	  38.200	  -26.600	130.0																									('  38.200', '  -26.600')
1122	1219		1720	12.0	20.0	4.0	30.0	    									8.0	SWITZERLAND		SWITZERLAND	  47.400	    9.500	120.0								3.0																	('  47.400', '    9.500')
1123	7921		1721	1.0	5.0					6.0		6.0					8.0	TAIWAN		TAIWAN:  TAINAN	  23.000	  120.300	30.0		3.0						3.0		3.0				3.0						3.0		3.0			('  23.000', '  120.300')
1124	1220		1721	1.0	12.0												10.0	CROATIA		BALKANS NW:  CROATIA	  45.300	   14.400	130.0																									('  45.300', '   14.400')
1125	1221		1721	1.0	14.0	11.0												PHILIPPINES		PHILIPPINES:  NE LUZON:  CAGAYAN VALLEY	  18.000	  121.500	170.0								2.0																	('  18.000', '  121.500')
1126	1222		1721	4.0	26.0	3.0				7.7		7.7						IRAN		IRAN:  TABRIZ	  37.900	   46.700	140.0	40000.0	4.0						4.0		4.0			40000.0	4.0						4.0		4.0			('  37.900', '   46.700')
1127	8117	Tsu	1721															TAIWAN		TAIWAN:  TAINAN	  23.000	  120.200	30.0	2000.0	4.0						4.0		4.0			2000.0	4.0						4.0		4.0			('  23.000', '  120.200')
1128	1225		1722	5.0	22.0												9.0	GREECE		GREECE:  LEFKADA:  DAMILIANI, ATHANI, HAGIOS PETROS	  38.700	   20.600	130.0		3.0						2.0		3.0										2.0		3.0			('  38.700', '   20.600')
1129	9533	Tsu	1722	10.0														INDONESIA		INDONESIA:  JAVA: DJAKARTA (JAKARTA)	  -6.174	  106.829	60.0																									('  -6.174', '  106.829')
1130	1227	Tsu	1722	12.0	27.0	16.0	30.0										10.0	PORTUGAL		PORTUGAL:  TAVIRA, ALGARVE	  37.200	   -7.600	130.0		3.0						2.0	27.0	1.0	27.0	1.0		3.0						2.0	27.0	1.0			('  37.200', '   -7.600')
